DNo,Location,Social Category,Income,dropout,snr_Boys_social_category,snr_Boys_income
13106,SOUTHTRIPURA,OBC,Middle,1,0.012785472790710628,99.9872088432312
13106,SOUTHTRIPURA,SC,Middle,1,0.046496372669935226,99.9535083770752
13106,SOUTHTRIPURA,ST,Middle,1,0.0007633233508386184,99.99923706054688
13106,SOUTHTRIPURA,Overall,Middle,1,0.005886809958610684,99.99411106109619
13107,UNAKOTI,General,Middle,1,0.016723874432500452,99.98327493667603
13107,UNAKOTI,OBC,Middle,1,0.20395731553435326,99.79604482650757
13107,UNAKOTI,SC,Middle,1,0.007585967978229746,99.99241828918457
13107,UNAKOTI,ST,Middle,1,4.502358660101891,95.49763798713684
13107,UNAKOTI,Overall,Middle,1,0.0330471433699131,99.96695518493652
13108,WESTTRIPURA,General,Middle,1,10.338674485683441,89.66132998466492
13108,WESTTRIPURA,OBC,Middle,1,0.6312213838100433,99.36878085136414
13108,WESTTRIPURA,SC,Middle,1,0.024357841175515205,99.9756395816803
13108,WESTTRIPURA,ST,Middle,0,61.64317429065704,38.35682272911072
13108,WESTTRIPURA,Overall,Middle,1,4.875129833817482,95.12487649917603
13201,AGRA,General,High,1,0.5823580548167229,99.41763877868652
13201,AGRA,OBC,High,1,0.24904783349484205,99.75094795227051
13201,AGRA,SC,High,1,0.1067717676050961,99.89323019981384
13201,AGRA,ST,High,0,91.2901520729065,8.709847927093506
13201,AGRA,Overall,High,1,0.17833944875746965,99.82165694236755
13202,ALIGARH,General,Low,1,1.3638964854180813,98.6361026763916
13202,ALIGARH,OBC,Low,1,0.012080206943210214,99.9879240989685
13202,ALIGARH,SC,Low,1,0.022604780679102987,99.9773919582367
13202,ALIGARH,ST,Low,1,0.001714613608783111,99.99828338623047
13202,ALIGARH,Overall,Low,1,0.022619377705268562,99.97738003730774
13203,AMBEDKARNAGAR,General,Low,1,19.684873521327972,80.31512498855591
13203,AMBEDKARNAGAR,OBC,Low,1,0.012978196900803596,99.98701810836792
13203,AMBEDKARNAGAR,SC,Low,1,0.27514921966940165,99.72484707832336
13203,AMBEDKARNAGAR,ST,Low,0,94.74063590168953,5.25936484336853
13203,AMBEDKARNAGAR,Overall,Low,1,0.033117979182861745,99.9668836593628
13204,AMETHI-CSMNAGAR,General,Low,1,0.0018187605746788904,99.99817609786987
13204,AMETHI-CSMNAGAR,OBC,Low,1,0.033393301418982446,99.96660947799683
13204,AMETHI-CSMNAGAR,SC,Low,1,0.029241919401101768,99.97075200080872
13204,AMETHI-CSMNAGAR,ST,Low,1,8.168296594668334e-08,100.0
13204,AMETHI-CSMNAGAR,Overall,Low,1,0.009820517152547836,99.99017715454102
13205,AURAIYA,General,High,0,80.18529266119003,19.814705848693848
13205,AURAIYA,OBC,High,1,0.18562054028734565,99.81437921524048
13205,AURAIYA,SC,High,1,0.22977893240749836,99.77021813392639
13205,AURAIYA,ST,High,1,1.5212362619587694e-09,100.0
13205,AURAIYA,Overall,High,1,0.30232639983296394,99.69767332077026
13206,AZAMGARH,General,High,1,0.036893715150654316,99.96310472488403
13206,AZAMGARH,OBC,High,1,0.02351681177970022,99.97648596763611
13206,AZAMGARH,SC,High,1,0.007621476106578484,99.9923825263977
13206,AZAMGARH,ST,High,1,2.5476325151048418e-11,100.0
13206,AZAMGARH,Overall,High,1,0.00821877911221236,99.99178647994995
13207,BAGHPAT,General,Low,0,87.3549535870552,12.645047903060913
13207,BAGHPAT,OBC,Low,1,27.296102046966553,72.70389795303345
13207,BAGHPAT,SC,Low,0,79.98398691415787,20.01602053642273
13207,BAGHPAT,ST,Low,1,1.1418116452333038e-09,100.0
13207,BAGHPAT,Overall,Low,1,43.09462010860443,56.90537691116333
13208,BAHRAICH,General,Middle,1,0.028112396830692887,99.97188448905945
13208,BAHRAICH,OBC,Middle,1,0.016454450087621808,99.98353719711304
13208,BAHRAICH,SC,Middle,1,0.00410762477258686,99.9958872795105
13208,BAHRAICH,ST,Middle,1,5.602841923746382e-06,100.0
13208,BAHRAICH,Overall,Middle,1,0.008405694097746164,99.99159574508667
13209,BALLIA,General,High,0,80.18529266119003,19.814705848693848
13209,BALLIA,OBC,High,1,0.007996521890163422,99.99200105667114
13209,BALLIA,SC,High,1,6.823346018791199,93.17665100097656
13209,BALLIA,ST,High,1,0.0014786173778702505,99.99852180480957
13209,BALLIA,Overall,High,1,0.026943651027977467,99.97305274009705
13210,BALRAMPUR,General,High,1,0.06603237707167864,99.93396401405334
13210,BALRAMPUR,OBC,High,1,0.004760214505949989,99.99524354934692
13210,BALRAMPUR,SC,High,1,0.008963386062532663,99.99103546142578
13210,BALRAMPUR,ST,High,1,0.0006403037332347594,99.99935626983643
13210,BALRAMPUR,Overall,High,1,0.005556692849495448,99.99444484710693
13211,BANDA,General,High,1,0.17634276300668716,99.82365369796753
13211,BANDA,OBC,High,1,0.04756726848427206,99.95243549346924
13211,BANDA,SC,High,1,0.027018121909350157,99.97298121452332
13211,BANDA,ST,High,0,91.2901520729065,8.709847927093506
13211,BANDA,Overall,High,1,0.03310269967187196,99.96689558029175
13212,BARABANKI,General,High,1,0.29122934211045504,99.70877766609192
13212,BARABANKI,OBC,High,1,0.054207880748435855,99.94578957557678
13212,BARABANKI,SC,High,1,0.013638443488162011,99.98636245727539
13212,BARABANKI,ST,High,0,91.2901520729065,8.709847927093506
13212,BARABANKI,Overall,High,1,0.029141840059310198,99.97085928916931
13213,BAREILLY,General,High,1,35.938334465026855,64.06167149543762
13213,BAREILLY,OBC,High,1,0.10115735931321979,99.89884495735168
13213,BAREILLY,SC,High,1,0.029310921672731638,99.97069239616394
13213,BAREILLY,ST,High,1,2.3265640081149286e-06,100.0
13213,BAREILLY,Overall,High,1,0.10382620384916663,99.89616870880127
13214,BASTI,General,Low,0,74.177286028862,25.82271695137024
13214,BASTI,OBC,Low,1,6.499323035313864e-05,99.99994039535522
13214,BASTI,SC,Low,1,0.007015458686510101,99.99297857284546
13214,BASTI,ST,Low,0,94.74063590168953,5.25936484336853
13214,BASTI,Overall,Low,1,0.0011574910786293913,99.99884366989136
13215,BHADOI,General,Low,0,87.3549535870552,12.645047903060913
13215,BHADOI,OBC,Low,1,7.38954022526741,92.61045455932617
13215,BHADOI,SC,Low,1,0.01805266656447202,99.98194575309753
13215,BHADOI,ST,Low,0,94.74063590168953,5.25936484336853
13215,BHADOI,Overall,Low,1,2.9839470982551575,97.01606035232544
13216,BIJNOR,General,Low,1,0.02130558859789744,99.9786913394928
13216,BIJNOR,OBC,Low,1,0.2948703244328499,99.70512390136719
13216,BIJNOR,SC,Low,1,0.6894227117300034,99.31058287620544
13216,BIJNOR,ST,Low,1,1.4239389561129107e-11,100.0
13216,BIJNOR,Overall,Low,1,0.0808114476967603,99.919193983078
13217,BUDAUN,General,High,1,0.01513729803264141,99.98486042022705
13217,BUDAUN,OBC,High,1,0.0038339439925039187,99.99616146087646
13217,BUDAUN,SC,High,1,0.00180583301698789,99.99819993972778
13217,BUDAUN,ST,High,1,8.579216438826809e-11,100.0
13217,BUDAUN,Overall,High,1,0.0023606722606928088,99.9976396560669
13218,BULANDSHAHR,General,Low,1,1.7216794192790985,98.27831983566284
13218,BULANDSHAHR,OBC,Low,1,0.41070086881518364,99.58930015563965
13218,BULANDSHAHR,SC,Low,1,0.016159140795934945,99.98383522033691
13218,BULANDSHAHR,ST,Low,0,94.74063590168953,5.25936484336853
13218,BULANDSHAHR,Overall,Low,1,0.10505509562790394,99.89494681358337
13219,CHANDAULI,General,Low,1,2.760242484509945,97.239750623703
13219,CHANDAULI,OBC,Low,1,0.04495418397709727,99.95504021644592
13219,CHANDAULI,SC,Low,1,0.054429087322205305,99.94557499885559
13219,CHANDAULI,ST,Low,1,1.2717583063037718e-09,100.0
13219,CHANDAULI,Overall,Low,1,0.037975164013914764,99.96201992034912
13220,CHITRAKOOT,General,High,0,80.18529266119003,19.814705848693848
13220,CHITRAKOOT,OBC,High,1,0.286305695772171,99.71369504928589
13220,CHITRAKOOT,SC,High,1,0.011596699187066406,99.98840093612671
13220,CHITRAKOOT,ST,High,0,91.2901520729065,8.709847927093506
13220,CHITRAKOOT,Overall,High,1,0.2508440753445029,99.74915981292725
13221,DEORIA,General,High,1,0.03736618091352284,99.96262788772583
13221,DEORIA,OBC,High,1,0.03784253494814038,99.96215105056763
13221,DEORIA,SC,High,1,0.006563409260706976,99.99343156814575
13221,DEORIA,ST,High,1,0.006793110514990985,99.9932050704956
13221,DEORIA,Overall,High,1,0.013608901645056903,99.9863862991333
13222,ETAH,General,Low,1,0.007731977530056611,99.99226331710815
13222,ETAH,OBC,Low,1,0.01459386694477871,99.98540878295898
13222,ETAH,SC,Low,1,0.0038012956792954355,99.99619722366333
13222,ETAH,ST,Low,0,94.74063590168953,5.25936484336853
13222,ETAH,Overall,Low,1,0.008592088852310553,99.99140501022339
13223,ETAWAH,General,High,0,80.18529266119003,19.814705848693848
13223,ETAWAH,OBC,High,1,0.005089211481390521,99.99490976333618
13223,ETAWAH,SC,High,1,0.0018758526493911631,99.99812841415405
13223,ETAWAH,ST,High,1,0.000231439867093286,99.99977350234985
13223,ETAWAH,Overall,High,1,0.006661823863396421,99.99333620071411
13224,FAIZABAD,General,Low,1,0.09916976559907198,99.90083575248718
13224,FAIZABAD,OBC,Low,1,0.29767644591629505,99.70232844352722
13224,FAIZABAD,SC,Low,1,1.7965469509363174,98.20345640182495
13224,FAIZABAD,ST,Low,1,0.008687825175002217,99.99130964279175
13224,FAIZABAD,Overall,Low,1,0.1793060451745987,99.82069730758667
13225,FARRUKHABAD,General,High,1,0.02041486295638606,99.97958540916443
13225,FARRUKHABAD,OBC,High,0,82.90987014770508,17.0901358127594
13225,FARRUKHABAD,SC,High,1,0.014487798034679145,99.98550415039062
13225,FARRUKHABAD,ST,High,0,91.2901520729065,8.709847927093506
13225,FARRUKHABAD,Overall,High,1,0.7251029834151268,99.2749035358429
13226,FATEHPUR,General,High,1,0.17859786748886108,99.82140064239502
13226,FATEHPUR,OBC,High,1,0.10554383043199778,99.89445805549622
13226,FATEHPUR,SC,High,1,0.010847592784557492,99.98915195465088
13226,FATEHPUR,ST,High,1,47.74039387702942,52.2596001625061
13226,FATEHPUR,Overall,High,1,0.035569912870414555,99.96442794799805
13227,FIROZABAD,General,Low,1,3.666810318827629,96.33318781852722
13227,FIROZABAD,OBC,Low,1,19.456811249256134,80.54319024085999
13227,FIROZABAD,SC,Low,1,9.204818308353424,90.7951831817627
13227,FIROZABAD,ST,Low,1,4.7799736174400365e-11,100.0
13227,FIROZABAD,Overall,Low,1,7.640738785266876,92.35926866531372
13228,GAUTAMBUDDHANAGAR,General,Low,1,0.03957166336476803,99.96042847633362
13228,GAUTAMBUDDHANAGAR,OBC,Low,1,5.245104432106018,94.75489258766174
13228,GAUTAMBUDDHANAGAR,SC,Low,1,0.3429933451116085,99.65701103210449
13228,GAUTAMBUDDHANAGAR,ST,Low,0,94.74063590168953,5.25936484336853
13228,GAUTAMBUDDHANAGAR,Overall,Low,1,0.07045312086120248,99.92954730987549
13229,GHAZIABAD,General,High,1,0.2614400116726756,99.7385561466217
13229,GHAZIABAD,OBC,High,1,0.28001146856695414,99.71998929977417
13229,GHAZIABAD,SC,High,1,0.4357664380222559,99.56423044204712
13229,GHAZIABAD,ST,High,0,67.71911680698395,32.28088617324829
13229,GHAZIABAD,Overall,High,1,0.14536919770762324,99.85463619232178
13230,GHAZIPUR,General,High,1,0.020285366917960346,99.97971653938293
13230,GHAZIPUR,OBC,High,1,0.009648054401623085,99.99035596847534
13230,GHAZIPUR,SC,High,1,0.0023429585780831985,99.99765157699585
13230,GHAZIPUR,ST,High,1,0.22785041946917772,99.77214932441711
13230,GHAZIPUR,Overall,High,1,0.004576255378196947,99.99542236328125
13231,GONDA,General,Low,1,0.02838167711161077,99.97161030769348
13231,GONDA,OBC,Low,1,0.061022554291412234,99.93897676467896
13231,GONDA,SC,Low,1,0.009878363198367879,99.99011754989624
13231,GONDA,ST,Low,1,3.0962288288804984e-08,100.0
13231,GONDA,Overall,Low,1,0.021123141050338745,99.97888207435608
13232,GORAKHPUR,General,High,1,15.153847634792328,84.84615087509155
13232,GORAKHPUR,OBC,High,1,25.819775462150574,74.18022155761719
13232,GORAKHPUR,SC,High,1,0.16915728338062763,99.83084201812744
13232,GORAKHPUR,ST,High,1,5.3162824542596354e-05,99.99995231628418
13232,GORAKHPUR,Overall,High,1,3.484789654612541,96.51520848274231
13233,HAMIRPUR(U.P.),General,High,1,6.39498308300972,93.60501170158386
13233,HAMIRPUR(U.P.),OBC,High,1,0.08101279963739216,99.91899132728577
13233,HAMIRPUR(U.P.),SC,High,1,0.8443446829915047,99.15565252304077
13233,HAMIRPUR(U.P.),ST,High,1,1.0137701123718885e-12,100.0
13233,HAMIRPUR(U.P.),Overall,High,1,0.1065149437636137,99.8934805393219
13234,HAPUR(PANCHSHEELNAGAR),General,High,1,0.4024652764201164,99.59753155708313
13234,HAPUR(PANCHSHEELNAGAR),OBC,High,1,0.14426496345549822,99.85573887825012
13234,HAPUR(PANCHSHEELNAGAR),SC,High,0,62.90046572685242,37.09953427314758
13234,HAPUR(PANCHSHEELNAGAR),ST,High,1,0.01736013946356252,99.98263716697693
13234,HAPUR(PANCHSHEELNAGAR),Overall,High,1,0.3820977173745632,99.61789846420288
13235,HARDOI,General,High,1,0.08355239988304675,99.91644620895386
13235,HARDOI,OBC,High,1,0.0021279322027112357,99.99786615371704
13235,HARDOI,SC,High,1,0.02617260324768722,99.97382760047913
13235,HARDOI,ST,High,0,91.2901520729065,8.709847927093506
13235,HARDOI,Overall,High,1,0.005997714470140636,99.9940037727356
13236,HATHRAS,General,High,1,6.459924578666687,93.54007840156555
13236,HATHRAS,OBC,High,0,57.305845618247986,42.694151401519775
13236,HATHRAS,SC,High,1,37.55173087120056,62.44826912879944
13236,HATHRAS,ST,High,0,91.2901520729065,8.709847927093506
13236,HATHRAS,Overall,High,1,26.05709135532379,73.94291162490845
13237,JALAUN,General,High,1,0.02296542515978217,99.97703433036804
13237,JALAUN,OBC,High,1,45.493438839912415,54.50655817985535
13237,JALAUN,SC,High,0,82.38890618085861,17.61109232902527
13237,JALAUN,ST,High,0,91.2901520729065,8.709847927093506
13237,JALAUN,Overall,High,1,1.3768869452178478,98.62311482429504
13238,JAUNPUR,General,High,1,2.656169608235359,97.34383821487427
13238,JAUNPUR,OBC,High,1,0.09201728971675038,99.90798234939575
13238,JAUNPUR,SC,High,1,0.16915728338062763,99.83084201812744
13238,JAUNPUR,ST,High,0,91.2901520729065,8.709847927093506
13238,JAUNPUR,Overall,High,1,0.11258127633482218,99.88741278648376
13239,JHANSI,General,High,1,9.520580619573593,90.47941565513611
13239,JHANSI,OBC,High,1,0.8627269417047501,99.13727045059204
13239,JHANSI,SC,High,1,2.932507172226906,97.0674991607666
13239,JHANSI,ST,High,0,91.2901520729065,8.709847927093506
13239,JHANSI,Overall,High,1,1.26438420265913,98.7356185913086
13240,JyotibaPhuleNagar(AMROHA),General,High,1,7.361752539873123,92.63824224472046
13240,JyotibaPhuleNagar(AMROHA),OBC,High,1,0.012055327533744276,99.98794794082642
13240,JyotibaPhuleNagar(AMROHA),SC,High,1,0.06313241319730878,99.93687272071838
13240,JyotibaPhuleNagar(AMROHA),ST,High,0,91.2901520729065,8.709847927093506
13240,JyotibaPhuleNagar(AMROHA),Overall,High,1,0.02616277488414198,99.97383952140808
13241,KANNAUJ,General,High,1,0.02624882326927036,99.9737560749054
13241,KANNAUJ,OBC,High,1,0.07892347639426589,99.92107152938843
13241,KANNAUJ,SC,High,1,0.012437008263077587,99.98756647109985
13241,KANNAUJ,ST,High,0,91.2901520729065,8.709847927093506
13241,KANNAUJ,Overall,High,1,0.02371959126321599,99.97628331184387
13242,KANPURDEHAT,General,High,0,80.18529266119003,19.814705848693848
13242,KANPURDEHAT,OBC,High,1,0.010750486399047077,99.98924732208252
13242,KANPURDEHAT,SC,High,1,0.4689886700361967,99.5310127735138
13242,KANPURDEHAT,ST,High,1,0.008616277045803145,99.99138116836548
13242,KANPURDEHAT,Overall,High,1,0.05572561640292406,99.94427561759949
13243,KANPURNAGAR,General,High,1,0.3152708290144801,99.68473315238953
13243,KANPURNAGAR,OBC,High,1,0.14928010059520602,99.85072016716003
13243,KANPURNAGAR,SC,High,1,0.4165943246334791,99.58339929580688
13243,KANPURNAGAR,ST,High,1,2.512924980949127e-10,100.0
13243,KANPURNAGAR,Overall,High,1,0.12052332749590278,99.87947940826416
13244,KANSHIRAMNAGAR,General,High,1,0.39238743484020233,99.60760474205017
13244,KANSHIRAMNAGAR,OBC,High,1,11.52769923210144,88.47230076789856
13244,KANSHIRAMNAGAR,SC,High,1,2.6126740500330925,97.38732576370239
13244,KANSHIRAMNAGAR,ST,High,0,91.2901520729065,8.709847927093506
13244,KANSHIRAMNAGAR,Overall,High,1,2.8270892798900604,97.17290997505188
13245,KAUSHAMBI,General,High,1,0.012192029680591077,99.98780488967896
13245,KAUSHAMBI,OBC,High,1,0.7054416928440332,99.29456114768982
13245,KAUSHAMBI,SC,High,1,0.07031290442682803,99.92969036102295
13245,KAUSHAMBI,ST,High,0,91.2901520729065,8.709847927093506
13245,KAUSHAMBI,Overall,High,1,0.05965919699519873,99.94033575057983
13246,KHERI,General,High,1,0.7689987309277058,99.23100471496582
13246,KHERI,OBC,High,1,0.12212407309561968,99.8778760433197
13246,KHERI,SC,High,1,0.03275265626143664,99.9672532081604
13246,KHERI,ST,High,1,0.05065338336862624,99.94934797286987
13246,KHERI,Overall,High,1,0.07258304976858199,99.927419424057
13247,KUSHINAGAR,General,Low,0,87.3549535870552,12.645047903060913
13247,KUSHINAGAR,OBC,Low,1,0.08718727622181177,99.91281628608704
13247,KUSHINAGAR,SC,Low,1,0.14907994773238897,99.85092282295227
13247,KUSHINAGAR,ST,Low,1,7.418598308090493e-13,100.0
13247,KUSHINAGAR,Overall,Low,1,0.1450199168175459,99.854975938797
13248,LALITPUR,General,High,1,0.0724121171515435,99.92758631706238
13248,LALITPUR,OBC,High,1,0.17334908479824662,99.82665181159973
13248,LALITPUR,SC,High,1,0.10817452566698194,99.89182949066162
13248,LALITPUR,ST,High,1,0.00016330197922798106,99.99983310699463
13248,LALITPUR,Overall,High,1,0.07227431051433086,99.92772936820984
13249,LUCKNOW,General,High,1,0.3999216016381979,99.60007071495056
13249,LUCKNOW,OBC,High,1,0.24150132667273283,99.75849390029907
13249,LUCKNOW,SC,High,1,1.555948331952095,98.4440565109253
13249,LUCKNOW,ST,High,1,0.0018577313312562183,99.99814033508301
13249,LUCKNOW,Overall,High,1,0.19685577135533094,99.80314373970032
13250,MAHARAJGANJ,General,High,1,0.002165803743992001,99.99783039093018
13250,MAHARAJGANJ,OBC,High,1,0.023219418653752655,99.97678399085999
13250,MAHARAJGANJ,SC,High,1,0.22527850233018398,99.77472424507141
13250,MAHARAJGANJ,ST,High,0,91.2901520729065,8.709847927093506
13250,MAHARAJGANJ,Overall,High,1,0.013564489199779928,99.98643398284912
13251,MAHOBA,General,High,1,0.005081815834273584,99.99492168426514
13251,MAHOBA,OBC,High,1,0.039613788248971105,99.96039271354675
13251,MAHOBA,SC,High,1,0.0017662001482676715,99.99823570251465
13251,MAHOBA,ST,High,0,91.2901520729065,8.709847927093506
13251,MAHOBA,Overall,High,1,0.007638727402081713,99.9923586845398
13252,MAINPURI,General,High,1,0.05235043936409056,99.94764924049377
13252,MAINPURI,OBC,High,0,53.573259711265564,46.426743268966675
13252,MAINPURI,SC,High,1,0.6355149205774069,99.36448335647583
13252,MAINPURI,ST,High,1,2.1952435247385438e-05,99.99997615814209
13252,MAINPURI,Overall,High,1,3.484789654612541,96.51520848274231
13253,MATHURA,General,High,0,71.99910879135132,28.00089120864868
13253,MATHURA,OBC,High,0,78.920017182827,21.079987287521362
13253,MATHURA,SC,High,1,0.0696276780217886,99.93036985397339
13253,MATHURA,ST,High,0,91.2901520729065,8.709847927093506
13253,MATHURA,Overall,High,1,18.949243426322937,81.05075359344482
13254,MAU,General,High,1,16.446052491664886,83.553946018219
13254,MAU,OBC,High,1,0.6162303499877453,99.38376545906067
13254,MAU,SC,High,1,1.0875323787331581,98.91246557235718
13254,MAU,ST,High,0,91.2901520729065,8.709847927093506
13254,MAU,Overall,High,1,0.6872556172311306,99.31274652481079
13255,MEERUT,General,High,1,0.3402093658223748,99.6597945690155
13255,MEERUT,OBC,High,1,2.2870926186442375,97.71290421485901
13255,MEERUT,SC,High,1,3.122650273144245,96.87735438346863
13255,MEERUT,ST,High,0,91.29015058279037,8.709847927093506
13255,MEERUT,Overall,High,1,0.5255233496427536,99.47447776794434
13256,MIRZAPUR,General,High,1,0.26646670885384083,99.73352551460266
13256,MIRZAPUR,OBC,High,1,0.07226142915897071,99.9277412891388
13256,MIRZAPUR,SC,High,1,0.006521795148728415,99.99347925186157
13256,MIRZAPUR,ST,High,0,91.2901520729065,8.709847927093506
13256,MIRZAPUR,Overall,High,1,0.029913714388385415,99.97009038925171
13257,MORADABAD,General,Low,1,11.206212639808655,88.7937843799591
13257,MORADABAD,OBC,Low,1,0.16627040458843112,99.83372688293457
13257,MORADABAD,SC,Low,1,0.16018000897020102,99.83982443809509
13257,MORADABAD,ST,Low,0,94.74063590168953,5.25936484336853
13257,MORADABAD,Overall,Low,1,0.34266586881130934,99.65733289718628
13258,MUZAFFARNAGAR,General,High,1,1.5166420489549637,98.48336577415466
13258,MUZAFFARNAGAR,OBC,High,1,0.15780359972268343,99.84220266342163
13258,MUZAFFARNAGAR,SC,High,1,2.8120337054133415,97.18796610832214
13258,MUZAFFARNAGAR,ST,High,0,91.2901520729065,8.709847927093506
13258,MUZAFFARNAGAR,Overall,High,1,0.2155281836166978,99.78446960449219
